Text,Created,Likes,Sentiment
$M 12.05 ✌🏼📈,2020-12-30T14:52:44Z,696,{'basic': 'Bullish'}
"@GrapeApe77 @HOLLYPURE @guidoaviano the dips are GOD sent in recovery stocks.  Every dip should be bought up by 2x of dividends pay out. So if you own 1000 shares of $M and their divy is around 10%, then you should increase your holding by 20 (buy additional 200 shares). Same formula for other recoveries.  Especially airlines.  If you&#39;re not buying divy stocks,  then you&#39;re just pissing money out the window",2020-12-30T14:52:41Z,830,
$M MMs lost 100M so far. They should have made millions by bringing under $10,2020-12-30T14:52:15Z,98,
"@barsaryan @Hurricane6 @Mikeperform @Sincere616 @cosmomakesmoney @Cleobulus @NVFBY @JM_investments @KlNGPlN @jjpi @Mnhotrodbuilder Congrats on your being a millionaire! It&#39;s a amazing accomplishment to reach the $M status at 40. I didn&#39;t until after 50. It took awhile because of the two nasty bear markets in 2000 and 2008.

People always said that the first $M is the hardest to reach. Hopefully, your next one will come sooner. 👍

Btw, Warren Buffett made majority of his wealth after reaching 50.

Merry Christmas to everyone! It&#39;s been a very strange year. Let&#39;s hope 2021 will be great.",2020-12-26T00:29:57Z,2032,
$M - Next fiscal quarter end is on 31st of January 2021. TA alert: Macys price pattern may… https://www.macroaxis.com/invest/Pattern-Recognition/In-Neck-Pattern/M,2020-12-26T00:29:32Z,28,
"New correlation matrix for Macys($M), CME($CME),… https://www.macroaxis.com/invest/marketCorrelation?s=M,CME,FISV,WABC,NDAQ,EVOL,SUN,CERN,AXP,SHW #insidertrading #stocks #fintechnews",2020-12-25T23:50:01Z,28,
Your daily News digest for Macys $M https://wsfriend.com/daily/news/M/2020-12-25/,2020-12-25T21:33:27Z,94,
$M: The EPS growth is accelerating: in the next 2 years the growth will be better than in the last years. https://www.chartmill.com/stock/quote/M/fundamental-analysis?key=e322271b-35a9-4cda-91f3-7c9072d1d51c&amp;utm_source=stocktwits&amp;utm_medium=FA&amp;utm_content=M&amp;utm_campaign=social_tracking,2020-12-25T20:51:00Z,32,
$M - Next fiscal quarter end is on 31st of January 2021. Macys Evening Doji Star event may… https://www.macroaxis.com/invest/Pattern-Recognition/Evening-Doji-Star/M,2020-12-25T18:57:32Z,28,
"$M From My Home to Yours Merry Christmas &amp;
 A Happy Healthy New Year☺",2020-12-25T17:51:20Z,5393,{'basic': 'Bullish'}
$M How wonderful Christmas morning stockings filled from where you own. Santa 🎅 must be reading my posts.,2020-12-25T14:16:13Z,6360,{'basic': 'Bullish'}
$M WASSUP YOUTUBE!!,2020-12-25T04:43:58Z,68,
@Howie774 @Mando1129 not bad at all. They are recovering nicely $M $KSS $JWN $GES and many other plays. My regret selling GPS at 15 from 5 average when it hit a month later 26. But hey put your money wherever you want but M is heading at least to 18 IMO.,2020-12-25T03:19:27Z,8657,
$M mentioned here http://www.stocksequity.com/active-stocks/analysts-recommendations-to-consider-macys-inc-nysems-e-p-s-strolling-at-12-12/,2020-12-25T01:40:53Z,5,
$M easily will reach 20 !,2020-12-24T23:54:01Z,1245,{'basic': 'Bullish'}
Does this make you nervous? $M in Downtrend: Stochastic indicator is staying in oversold zone for 6 days. View odds for this and other indicators: https://srnk.us/go/2417240,2020-12-24T22:54:19Z,0,
$RKT take you money out of this and move it to $M price target 20 🚀,2020-12-24T22:38:48Z,1245,{'basic': 'Bullish'}
Your daily News digest for Macys $M https://wsfriend.com/daily/news/M/2020-12-24/,2020-12-24T21:34:42Z,94,
@Kornie7 I wouldn&#39;t be surprised if you are paying over $M&#39;s this year in taxes on your gains :),2020-12-24T19:54:18Z,702,
$M in 10.75 SWING,2020-12-24T19:19:14Z,8030,{'basic': 'Bullish'}
$M ,2020-12-24T18:41:09Z,56,
$M watching the 2 hour and daily charts next week. 12 is coming. 🚀🛸,2020-12-24T18:00:38Z,4043,{'basic': 'Bullish'}
$M We had a good day yesterday &amp; we know we have many more good days ahead!! Merry Christmas fellow bulls!! &amp; to the bears... Keep the change ya filthy animals! 😜,2020-12-24T17:39:43Z,410,{'basic': 'Bullish'}
$M P/B is 93% more than its last 4 quarters average of 0.8 but 3.8% less than its 5-year quarterly average of 1.6: https://fullratio.com/stocks/nyse-m/macys,2020-12-24T17:06:02Z,1,
$M Fire today 🔥🔥🔥🔥,2020-12-24T17:02:36Z,1449,{'basic': 'Bullish'}
$M 2021 calls are looking like calm plays 😏🚀,2020-12-24T16:52:44Z,370,
$M setting up for a baby rip into close. Probably end the week over 11.,2020-12-24T16:36:29Z,4043,{'basic': 'Bullish'}
$M dip before the rip next week. Bought Jan calls today. Run to 12 once we start getting the “record holiday online sales” articles.,2020-12-24T16:27:26Z,4043,{'basic': 'Bullish'}
"$M Fat Katz &amp; Super Bulls.....Let&#39;s Gooooo Green ☺ Lots of Bear Meat Around Here 
Then We Move $12+++",2020-12-24T16:21:37Z,5393,{'basic': 'Bullish'}
"☀️| $AAPL $NKLA $M $BABA $UA 
Stocks making the biggest moves midday: Apple, Alibaba, Nikola, Macy&#39;s &amp; more https://www.cnbc.com/2020/12/24/stocks-making-the-biggest-moves-midday-apple-alibaba-nikola-macys-more.html?__source=iosappshare%7Ccom.apple.UIKit.activity.CopyToPasteboard",2020-12-24T16:19:34Z,3515,
$M grab what you can guys. This is the dip,2020-12-24T16:10:44Z,13,{'basic': 'Bullish'}
$M if it goes to 9.47 i will reload lol,2020-12-24T16:10:20Z,56,
"$M I got in this one because of Chris Sain. I just got out because of Congress......no stimulus at all right now and it looks like it may go into 2021 with no agreement. I may be wrong, but i got out while i was up. Its a recovery play but the recovery just got pushed out.......",2020-12-24T16:04:32Z,56,
$M Let&#39;s Goooooo Greeeeeen Super Bulls ☺ 🍀,2020-12-22T14:48:27Z,5393,{'basic': 'Bullish'}
$M MMs Taking Out Stop Losses ...like they do everyday lol I don&#39;t use stops ...that way they can&#39;t see me☺ Up Up We Go Now....You&#39;ll have to learn your lesson when trading Macy&#39;s,2020-12-22T14:42:46Z,5393,{'basic': 'Bullish'}
$M Straight Up We Go Now ☺ $11+++ Coming then Deep into $12s from there $14-$15+++,2020-12-22T14:36:59Z,5393,{'basic': 'Bullish'}
$M Right at opening bell....Fat Kat Strolls On in ☺ Welcome!!! Let&#39;s Make Some Moneyyyyy &amp; Have A Happy New Year,2020-12-22T14:33:01Z,5393,{'basic': 'Bullish'}
"$M Ohhh &amp; When Get to $12s+++ @Colinjrodgers
Is Taking His Shirt Off ...I Promise You Do Not Want to Miss All That 😉",2020-12-22T14:22:10Z,5393,{'basic': 'Bullish'}
$M Everyone at the Party is Getting A Macy&#39;s Gift Card for Christmas 🎄 🎅 🎁 then you can buy whatever you want ☺,2020-12-22T14:04:05Z,5393,
"$M ☺
Macy&#39;s rises  after Jefferies sees hot brands partnering with Macy&#39;s. Jefferies Sets New $14-$15 PT

Dec. 18, 2020 9:24 AMMacy&#39;s, Inc. (M)

The firm sees higher consumer discretionary spending in 2021 as a positive and thinks partnership opportunities could arrive.

&quot;We believe forcing rotation from mature, low growth brands into a more growth-focused portfolio is a necessary catalyst and as a blue-sky scenario, Macy&#39;s becomes a desirable partner for hyper growth direct-to-consumer brands seeking to roll-out immersive boutique experiences.&quot;",2020-12-22T13:59:40Z,5393,{'basic': 'Bullish'}
$M ☺ Super Bulls Coming in to Our Christmas Party Pre Market....Let&#39;s Start Making Some Noise,2020-12-22T13:32:09Z,5393,{'basic': 'Bullish'}
"$M I&#39;m Bringing Couple Bottles champagne 🍾☺ and my very famous ....
strawberry cheesecake 🎂 lol What are you bringing?",2020-12-22T12:32:58Z,5393,{'basic': 'Bullish'}
"$M Christmas Party Starts Today on Macy&#39;s Stock
🎄 🎅🎁 ☺ Rally Through The New Year!!! 2021",2020-12-22T12:25:59Z,5393,{'basic': 'Bullish'}
$M breaking resistance at the half dollar,2020-12-22T12:23:01Z,2139,
$M The stimulus hype is over wasn’t much movement with this POS of a stock. Christmas sales I want is probably holding the stock up over $10 what’s going to happen after December 31 ? probably going to tank and then we might see some upwards movement around next earnings report,2020-12-22T12:20:18Z,98,{'basic': 'Bearish'}
$M: The long and short term trends are both positive. This is looking good! https://www.chartmill.com/stock/analyzer/stock/M?key=e322271b-35a9-4cda-91f3-7c9072d1d51c&amp;utm_source=stocktwits&amp;utm_medium=TA&amp;utm_content=M&amp;utm_campaign=social_tracking,2020-12-22T12:20:00Z,32,
"$M 
Macys sales will go up during this time with e-commerce booming. Why isn&#39;t M up like Target? $TGT",2020-12-22T12:08:56Z,2139,
$M Stimulus saves the day,2020-12-22T12:05:53Z,2139,
"$M ☺ Macy&#39;s is Cashing in On Sales Due to the Fact.....Other Stores Such As Lord &amp; Taylor Neiman Marcus and Many Others Filed BK Those Sales Are Coming to Macys &amp; Bloomingdales.
Jefferies turns positive on Macy&#39;s (M +1.4%) with an upgrade to a Buy rating $14-$15 PT

The firm sees higher consumer discretionary spending in 2021 as a positive and thinks partnership opportunities could arrive.

&quot;We believe forcing rotation from mature, low growth brands into a more growth-focused portfolio is a necessary catalyst and as a blue-sky scenario, Macy&#39;s becomes a desirable partner for hyper growth direct-to-consumer brands seeking to roll-out immersive boutique experiences.&quot;",2020-12-22T11:26:49Z,5393,{'basic': 'Bullish'}
$WBA $M what’s is everybody’s PT next year for these? Thinking of loading up on one of these for next year. Personally with the DD i have done I prefer WBA. Thoughts?,2020-12-22T11:26:34Z,38,
"$M Macy’s, Inc. Secures Approximately $4.5 Billion in Financing☺ Now We Know Why. New Store Build Outs Coming 2021. NEWS

SECOND MARKET BY MACY’S NOW UNDER CONSTRUCTION TO OPEN Q1 2021 AT WESTBEND

THE CHAIN WILL DEVELOP MORE SMALLER STORE CONCEPTS THAT AREN’T LOCATED IN OR BUILT FOR MALLS. THE NEXT ONE WILL OPEN AT WESTBEND.

DALLAS MORNING NEWS|SEPTEMBER 2, 2020

Written by: Maria Halkias

Macy’s is moving forward with plans for smaller brick-and-mortar stores, including another Market by Macy’s in Fort Worth.",2020-12-22T11:20:48Z,5393,{'basic': 'Bullish'}
"$M ☺ Watch the Video ....Women ❤ The New Stores Opening Next 1 Opening Early 2021
We like 1 Stop ...Get Your Hair &amp; Nails Done Have Lunch &amp; then Go Shopping ☺ Instead of Going to 3 Places. Macy&#39;s Has Everything All in 1 Location. The New Stores are Opening in Plazas. Start Thinking of Macy&#39;s Like Ulta in Plazas All Across the Country. 
Macy’s is doubling down on opening off-mall, smaller format stores. 
Earlier in the year, Gennette shared that every off-mall Macy’s store would have pick up and returns.Macy&#39;s CEO has designated Dallas, Atlanta, and Washington, DC, as markets for the new stores. 
https://c2c.macysinc.com/our-company-articles/innovation/beyond-the-boardroom-introducing-market-by-macy-s/",2020-12-22T11:12:36Z,5393,{'basic': 'Bullish'}
"$M
 Klarna Was A Good Option for Younger Generation of New Shoppers. Q4 Sales Surged Can&#39;t Wait till We Get Christmas Sales Figures.
Good Morning! So We Added 4 Million New Customers in Q3☺ 7 Million Total Since Q2☺ 
We had about 4 million new customers come into our brand this quarter alone and when you look at the profile of these customers, they were younger and they were more diverse,&quot; he said. &quot;They were looking for content and experience that more related to their lives and so that was another impetus for us to get busy on this.&quot;",2020-12-22T10:46:39Z,5393,{'basic': 'Bullish'}
"$M Gross Domestic Product report for the third quarter is scheduled for release today.The GDP for Q3 is expected to grow 33.1% quarter-over-quarter.

Data on corporate profits for the third quarter will be release today.

The Johnson Redbook Retail Sales Index for the latest week is scheduled for release today

The Conference Board’s consumer confidence index for December will be release today. Analysts expect consumer confidence rising to 97 in December from November’s reading of 96.1.

Data on existing home sales for November will be released at this am.

The Richmond Fed&#39;s manufacturing index for December is scheduled for release this am. The index is projected to decline to 12 in December from previous reading of 15.

The Treasury is set to auction 5-year Treasury Inflation-Protected Securities this afternoon",2020-12-22T10:21:42Z,246,
How does this affect your portfolio? $M in Downtrend: RSI indicator exits overbought zone. View odds for this and other indicators: https://srnk.us/go/2413430,2020-12-22T07:20:52Z,0,
"$M $15 in two weeks, mark this",2020-12-22T05:28:11Z,2271,{'basic': 'Bullish'}
$M - stimulus has passed !!! Everyone to Macy’s !!! Lol,2020-12-22T04:54:44Z,4964,{'basic': 'Bullish'}
"$M Go to Yahoo Finance, Benzinga, Seeking Alpha...whatever you use and pay attention to their balance sheet. Nice mid to long turn around play for 2021. Small starter position today....anything below 10 would be music to my ears.",2020-12-22T03:33:30Z,14,{'basic': 'Bullish'}
$M I&#39;m holding those dec 31st $11 calls. I was so close to selling today. Should&#39;ve known it was manipulation. Let&#39;s see what tomorrow brings,2020-12-22T03:11:46Z,309,{'basic': 'Bullish'}
$M $NET $NIO $PINS $QS huge huge buyers today,2020-12-22T02:52:52Z,149,
$M Well Well Well ....I Think Mr. Wonderful Just Came in ☺ or its Warren or Could Be Danny K,2020-12-21T23:49:13Z,5393,{'basic': 'Bullish'}
$M I have a bad feeling this will dip below $10 this week. Ughh.,2020-12-21T23:20:49Z,116,
$M NEW ARTICLE : Former Macy&#39;s CEO expects retail closures to continue into 2021 as Covid persists https://www.stck.pro/news/M/9832041,2020-12-21T23:13:05Z,52,
"$M Timeline: Rio Tinto&#39;s sacred Indigenous caves blast scandal 

https://newsfilter.io/a/4cb67e8617d618c24ddf2f891b6e3105",2020-12-18T01:19:35Z,531,
"$M bull or bear, if you want to make money on $M you need a few things...",2020-12-18T00:32:28Z,803,{'basic': 'Bullish'}
"$M Macy&#39;s call volume above normal and directionally bullish Bullish option flow detected in Macy&#39;s with 38,673 calls trading, 3x expected, and implied vol increasing almost 5 points to 75.64%. 12/31 weekly 11 calls and 12/24 weekly 11 calls are the most active options, with total volume in those strikes near 30,600 contracts. The Put/Call Ratio is 0.09. Earnings are expected on February 23rd. 
 
Long 52,000 shares 
 
Read more at:  
https://thefly.com/n.php?id=3215234",2020-12-17T23:56:55Z,145,{'basic': 'Bullish'}
"$M Macy&#39;s Doing Good Things ☺
https://www.google.com/amp/s/www.yourcentralvalley.com/news/macys-donates-10000-to-ronald-mcdonald-house-to-help-families-in-need/amp/",2020-12-17T22:59:14Z,5393,{'basic': 'Bullish'}
"$AMRS Finally had some time today.  Here is the bonuses I was thinking of for Melo that I don&#39;t believe have changed:
Earliest Vesting Date for each Tranche:
Tranche
​ ​ 
Number of
Shares
​ ​ 
EBITDA Milestone
($M)
​ ​ 
Stock Price
Milestone
​ ​ 
Earliest Vesting Date
​
1
​ ​ ​ ​ 750,000 ​ ​ ​ ​ $ 10 ​ ​ ​ ​ $ 15 ​ ​ ​ 
July 1, 2019
​
2
​ ​ ​ ​ 750,000 ​ ​ ​ ​ $ 60 ​ ​ ​ ​ $ 20 ​ ​ ​ 
July 1, 2020
​
3
​ ​ ​ ​ 750,000 ​ ​ ​ ​ $ 80 ​ ​ ​ ​ $ 25 ​ ​ ​ 
July 1, 2021
​
4
​ ​ ​ ​ 1,000,000 ​ ​ ​ ​ $ 100 ​ ​ ​ ​ $ 30 ​ ​ ​ 
July 1, 2022
​",2020-12-17T21:40:47Z,15,
Your daily News digest for Macys $M https://wsfriend.com/daily/news/M/2020-12-17/,2020-12-17T21:34:53Z,94,
"$M Tomorrow is going to be a big, big day...",2020-12-17T21:29:29Z,6,
$M Straight Up Now into the Close Super Bulls ☺,2020-12-17T20:46:19Z,5393,{'basic': 'Bullish'}
$M Going to Macy&#39;s to shop a nice snow boots now,2020-12-17T20:43:14Z,5470,{'basic': 'Bullish'}
$M bought 200 calls at .34 cents strike price $11 for December 31st.  I believe those will print,2020-12-17T20:30:59Z,14,
$M We still look good. Big buying of the Dec. 18th and 24th $11.00 CALLS. Still holding. Good Luck to All.,2020-12-17T20:27:47Z,312,
$M $15 next ... used to trade over 40.. strong company lots of call accumulation past few weeks,2020-12-17T20:27:39Z,117,{'basic': 'Bullish'}
"$M Tap Her Hard into the Close.....Let&#39;s Goooooo
Super Bulls☺ Tomorrow We Rally into the 
New Year",2020-12-17T20:08:03Z,5393,{'basic': 'Bullish'}
$M ,2020-12-17T19:31:36Z,67,{'basic': 'Bearish'}
$M come on fat katz and superbulls just do it,2020-12-17T19:25:58Z,2685,{'basic': 'Bullish'}
"$M 2.2m on the $11 12/31 calls, I&#39;ll follow - stimulus play",2020-12-17T19:22:41Z,3521,{'basic': 'Bullish'}
$M Red to Green move:  -1.95%  to +1.46% https://www.sleekoptions.com/sleekscan.aspx?sub1=dscan&amp;type=redtogreenDaily,2020-12-17T18:57:32Z,276,
"$M fishy has no patience......he must learn 2021 
A Whole New Ball Game .....Tons of Growth Coming to Macy&#39;s and you won&#39;t be bear
 Shitz lol they got spoiled robbing.....Not any longer tho☺ BUY &amp; HOLD For 2021 Growth
Macy&#39;s will always be around for generations to come.",2020-12-17T18:44:39Z,5393,{'basic': 'Bullish'}
"$DSGT much better reaction this time around

$M",2020-12-17T18:39:00Z,48,
"$M Data is being manipulated on E*TRADE holding high of 10.42 not allowing to trigger above intraday break out signals

Typical Macy’s POS",2020-12-17T18:38:39Z,55,{'basic': 'Bullish'}
"$M real estate alone assessed in 2017 is worth 20billion. That is like 70 dollars per share even if the business is zero. Even if you count real estate as half of that this stock is still completely undervalued. Moreover business has very consistent earnings year after year, only stopped because of the China virus. This is a no brainer.",2020-12-17T18:32:09Z,18,{'basic': 'Bullish'}
"$M this is such an amazing stock with the best real estate in the world selling amazing products. Such a safe investment. The only reason it is not 20 plus is bc of the shorts. I love you guys tho, keep buying my puts for super duper high prices that expire worthless. Already earned double my day job salary from you shorts this year, let&#39;s help me triple it!",2020-12-17T18:25:06Z,18,{'basic': 'Bullish'}
"Bullish portfolio: Macys($M), FedEx($FDX), Coupa… https://www.macroaxis.com/invest/marketRiskAndReturn?s=M,FDX,COUP,NNDM,PNC,MCD,CVX,MCO,FCNCA,PWR,VRSN,BK #correlations #stocks #stockratings",2020-12-17T18:18:02Z,28,
This is why Hedge Funds use A.I. $M enters a Downtrend because Momentum Indicator dropped below the 0 level. View odds of downtrend. https://srnk.us/go/2400559,2020-12-17T18:14:45Z,0,{'basic': 'Bearish'}
$M Women love this new concept ....We don&#39;t want to have to go to 4 stores☺ Macy&#39;s has it all,2020-12-17T18:13:39Z,5393,{'basic': 'Bullish'}
"$M NEWS ☺

SECOND MARKET BY MACY’S NOW UNDER CONSTRUCTION TO OPEN Q1 2021 AT WESTBEND

THE CHAIN WILL DEVELOP MORE SMALLER STORE CONCEPTS THAT AREN’T LOCATED IN OR BUILT FOR MALLS. THE NEXT ONE WILL OPEN AT WESTBEND.

DALLAS MORNING NEWS|SEPTEMBER 2, 2020

Written by: Maria Halkias

Macy’s is moving forward with plans for smaller brick-and-mortar stores, including a second Market by Macy’s in Fort Worth",2020-12-17T18:12:00Z,5393,{'basic': 'Bullish'}
$M CEO Plan is to Open New Smaller Stores in Plazas Across the Country....Think of it like ulta ☺ Smartest Move and The Most profitable Macy&#39;s in the Malls Will Remain too. 1 Stop Shopping.....Get Your Hair &amp; Nails Done ....Have Lunch and Goooooo Shopping all in Market by Macy&#39;s. I love love love ❤ the apothecary shop when I visited the Texas location. 2nd 1 Opening Early Q1,2020-12-17T18:10:49Z,5393,{'basic': 'Bullish'}
"$M Watch the Video ☺
https://c2c.macysinc.com/our-company-articles/innovation/beyond-the-boardroom-introducing-market-by-macy-s/",2020-12-17T18:05:13Z,5393,{'basic': 'Bullish'}
"$M Soooo....Macy&#39;s Plan for 2021 ☺ Tons of Growth Coming
https://c2c.macysinc.com/our-company-articles/innovation/beyond-the-boardroom-introducing-market-by-macy-s/
In 2021, the retailer will roll out 50 Backstage locations within existing Macy&#39;s stores and will open seven standalone venues.",2020-12-17T18:04:35Z,5393,{'basic': 'Bullish'}
$M Wonder if Danny K is Coming in☺ Come on Danny 2 Million Buy ....Let&#39;s See it,2020-12-17T17:45:48Z,5393,{'basic': 'Bullish'}
$M Macy’s M -6.8% tops RapidRatings’ list of highest risk to fold,2020-12-15T11:41:51Z,532,
"$M☺
 Macy’s is one of the first companies to offer its customers Klarna’s buy now, pay later offering, which appeals to younger demographics who increasingly prefer alternative ways to pay but also to any consumer seeking flexibility and convenience. Amid ecommerce’s rapid acceleration, Macy’s has been fast-tracking digital initiatives and partnerships to quickly meet increased customer demand for online shopping and flexible payments options. ",2020-12-15T11:39:12Z,5393,{'basic': 'Bullish'}
"$M☺ Klarna Deal Was Very Good...Younger People love that option to pay over time.
 And digital sales were pretty strong, growing 53% over the 2019 second quarter. Q4 Should Be Even Better. 

The pandemic may actually help Macy’s win new online shoppers, as consumers explore new virtual vistas while spending more time at home. In releasing the second quarter financial results, Macy’s CEO Jeffrey Gennette said the company plans to invest in digital, omnichannel and apparel. Macy’s to leverage its store base to pace other major retailers who are using physical locations as distribution hubs and pickup points, and it has dedicated two stores to such functions in the holiday season. It also needs to maintain e-commerce momentum and has struck a deal with Klarna, a global payments and shopping service largely focused on younger consumers. If in the year ahead Macy’s generates fresh revenues with such initiatives, it could demonstrate the ship is headed in the right direction. —Mike Duff",2020-12-15T11:28:39Z,5393,{'basic': 'Bullish'}
"$M Good Morning! Time for Some Hot Coffee ☺ Macy&#39;s CEO Outlines 2021 
In 2021, the retailer will roll out 50 Backstage locations within existing Macy&#39;s stores and will open seven standalone venues.
Additionally, Macy&#39;s will test a new store concept called Market by Macy&#39;s has debut its first store near Dallas, Texas. These stores are designed to &quot;be located off-mall in lifestyle centers,&quot; with a focus on health, beauty, and local food vendors. ",2020-12-15T10:51:13Z,5393,{'basic': 'Bullish'}
"America’s Economy Faces a Zombie Recovery, Even With Vaccine  $M $DAL $BA $XOM $AONE 

https://newsfilter.io/a/bbbae085d0ffaf07abc97ce99daae283",2020-12-15T10:01:52Z,531,
$M no one selling,2020-12-15T04:06:23Z,5714,
$M I sold this a bit early but new concerns about an NYC shutdown may create buying opportunity.,2020-12-15T03:51:40Z,4860,{'basic': 'Bullish'}
$M Almost there 🤓,2020-12-15T03:29:52Z,52,
"(12/14) Department Stores stocks down 3.4% on average(mean) in a day, median return is -3.5%, top movers are $M -6.8% $KSS -3.5% $DDS -3.4% $OLLI -0.1%, the sector return (on average) over last 4 weeks is 23.2%, 
https://marketcomposite.com/topic?name=Department%20Stores",2020-12-15T02:31:00Z,26,
$M up 40% on the $14 put bought last week,2020-12-15T02:09:22Z,69,
$M had to sell this in PM today but I&#39;ll be back buying  with hands and feet when I&#39;m done with $VERU 🎸🎶,2020-12-15T01:41:06Z,6489,{'basic': 'Bullish'}
"$M (delayed) Trade ideas: Jan 15, 21 $13 Calls #swing trade.",2020-12-15T01:32:25Z,18,
$M in 10.35 AH for a SWING,2020-12-15T00:38:53Z,8030,{'basic': 'Bullish'}
$M Dow 💩 the bed but this looks ready to bounce maybe,2020-12-15T00:38:13Z,803,{'basic': 'Bullish'}
@araylake to me $KSS and $M have risen on the macro news the same as $JWN.  But ultimately I believe they are much less differentiated and have more competition for their price points.  $KSS has a loyal following with kohl’s cash. $M I won’t invest in.  But they’ve all 3 moved in about the same manner.  But over 2021 their differences will become apparent and they might all succeed but at different rates and their stocks will hopefully reflect that.  For now its all about the macro story of reopening vs new shutdowns.  I think Wall Street wants one more shutdown to drive the reopening stocks down again so they can adjust portfolios accordingly.,2020-12-14T23:01:13Z,503,
$M $AAL $SPY its the macros in the economics. It&#39;s just not looking good. Small business is a huge indicator of economy. This was all designed and manufactured. This is a Monday on a Pfizer pump. That was a head fake setup. Sidelined and safe harbored with Beijing Biden running the helm.,2020-12-14T22:57:12Z,452,
"Today&#39;s breakdown stocks 
$VIAC $HOG $ZTO $M $MS  
 
Sort results by Time, Chg, %, Vol and more. 
stockbeep.com/bd-dec14e",2020-12-14T22:40:15Z,43,
$AMZN $W $AAPL $M $SPY,2020-12-14T21:56:23Z,10405,
$M Makes an Outsized Move -6.8%. The 18-Dec-20 Option Straddle is Implying a ±4.6% Move in the Next 4 days https://tinyurl.com/y4r99nmr,2020-12-14T21:54:41Z,304,
Your daily News digest for Macys $M https://wsfriend.com/daily/news/M/2020-12-14/,2020-12-14T21:33:16Z,94,
"$M I bought on close after dumping the first buy earlier

See if she bounce from here. If not I’ll set out till direction is clear",2020-12-14T21:26:43Z,55,
"$M $NIO $EXPR $GE I come here once in a while sometimes once a day to see ppl sentiments about stock market or a particular stock.. if you call yourself to be bullish you shouldn’t even care about what ppl say to you unless you are a short term bull!! Bear will call you this and that and you do the same... if you are in long term in any stock for long.. remove this app or just keep it see what ppl are talking here but don’t overreact don’t sell or buy coz ppl are saying so here.. do your DD and trust your investment... I am in GE since $5 , Macy’s since $4.80 and in NIO since $3. Trust them and don’t overreact!!  Vaccine are just arrived... ppl are still ill of Covid and dying.. still UI out there... just wait for 2 years and you will see 10 folds! Good luck",2020-12-14T21:21:40Z,21,{'basic': 'Bullish'}
$M I’m buying. It won’t go lower than this,2020-12-14T21:08:32Z,1442,
$M off 10% in two session closing at low of the day.  Longs are delusional.,2020-12-14T20:56:49Z,67,{'basic': 'Bearish'}
$M why is Macy’s down today?,2020-12-14T20:50:48Z,203,
$M im sure longs will definitely triumph in the end,2020-12-14T20:48:45Z,115,
$M Now We Pound the Crap Out of em☺,2020-12-14T20:45:51Z,5393,{'basic': 'Bullish'}
"$M My GOD, $M got destroyed today...smfh",2020-12-14T20:45:46Z,703,
"$M great annie blocked me, all spam is gone",2020-12-14T20:41:13Z,2425,
$M short attack 🤦‍♂️it will survive don’t worry!,2020-12-14T20:38:06Z,146,
Your daily News digest for Macys $M https://wsfriend.com/daily/news/M/2020-12-10/,2020-12-10T21:32:53Z,94,
$M NEW ARTICLE : Yacktman Asset Management Trims Macy&#39;s Holding https://www.stck.pro/news/M/9567620,2020-12-10T21:22:28Z,52,
$M Like I&#39;ve Said if jwn kss can Double So Can Macy&#39;s ☺,2020-12-10T21:18:43Z,5393,{'basic': 'Bullish'}
"RECAP 12/10 Unusual Puts:
$ADT Feb 10 P
$AR Jan 5 P
$GM Jan 38 P
$NXPI Dec 150 P
$M Dec 11 P

Live Breaking trading news
www.openoutcrier.com",2020-12-10T21:01:29Z,1011,
"$M just a little good news about consumers confidence, better unemployment numbers  and we ll see 15.00ish...pretty soon.",2020-12-10T20:56:16Z,960,{'basic': 'Bullish'}
$M there is no real data for this to go up. Holiday online shopping is not saving $M this year. This going down quickly. MM are manipulating and buying puts.,2020-12-10T20:54:26Z,46,{'basic': 'Bearish'}
"$M ☺
Macy&#39;s Inc is a Founded in 1858, Macy&#39;s operates about 600 stores under the Macy&#39;s brand, 56 stores under the Bloomingdale&#39;s brand, and about 170 freestanding Bluemercury specialty beauty stores.",2020-12-10T20:49:20Z,5393,{'basic': 'Bullish'}
"$M 2021☺
While Gennette said he continues to believe “the best malls in the country will thrive,” the company’s plans are for what he called “high-potential off-mall” and “smaller formats.”",2020-12-10T20:48:19Z,5393,{'basic': 'Bullish'}
"$M just like how it was dropped on that day, drop itttttt",2020-12-10T20:41:37Z,98,
$M drop this garbage,2020-12-10T20:39:31Z,98,
$M could be offering news in AH to kill your calls,2020-12-10T20:37:52Z,98,
$M analysts will come tomorrow and downgrade to kill your calls,2020-12-10T20:33:07Z,98,
"$M take your pick for a catalyst. Bombers currently on their way to Iran, disappointing vaccine news, more Covid lockdowns/deaths/business closures, stock market bubble, presidential dispute, civil war, riots, China. Good luck bulls you’re freaking crazy to buy ANYTHING right now",2020-12-10T20:30:38Z,1052,{'basic': 'Bearish'}
$M mms missing a lot of premium.,2020-12-10T20:30:36Z,98,
"$M when a company trying its best to come out of disaster..natural, economic and from its own losses... restructured the company, layoffs, focused on transformation of digitalization and thanksgivings and black Friday sales came few weeks early.. all of this and more tells us something ... only to ppl with little bit of common sense... unless ur calls are expiring soon or u just like to play short... this comments isn’t for you! Hold it since $4.80 .. this is American iconic brand and it’s gonna be here! Macy’s!",2020-12-10T20:28:34Z,21,{'basic': 'Bullish'}
$M give me $8,2020-12-10T20:27:59Z,98,
