Text,Created,Likes,Sentiment
@DavidHasselholf I don’t think your $tsla puts are gonna print tomorrow 👀 as you can see it’s now up 5% in Germany. I’ll even be nice and send you the link so you can keep up with the uptrend🤗📈 https://www.boerse-frankfurt.de/equity/tesla-inc,2021-01-04T08:26:45Z,9699,{'basic': 'Bullish'}
$TSLA  new,2021-01-04T08:25:24Z,18,
"$TSLA https://twitter.com/zerohedge/status/1345892136093442050?s=21

Zerohedge in a mildly vague negative tweet",2021-01-04T08:24:41Z,1063,
"$TSLA  5th strongest brand of all cars (any propulsion type)
- strongest #BEV brand with a huge lead (nearly 40%Red exclamation mark symbolmarket share resp. as big as the 7 runners-up COMBINED)",2021-01-04T08:24:13Z,1718,{'basic': 'Bullish'}
$TSLA ,2021-01-04T08:23:13Z,1718,{'basic': 'Bullish'}
$TSLA ,2021-01-04T08:21:49Z,18,
$TSLA  mark it??,2021-01-04T08:20:49Z,3940,
$TSLA Redd bloody week for Tesla,2021-01-04T08:20:44Z,68,
$TSLA .,2021-01-04T08:20:25Z,68,{'basic': 'Bearish'}
$TSLA correction incoming,2021-01-04T08:18:51Z,2477,{'basic': 'Bearish'}
"$RVP do not forget, 2021 is the year of needles. 💉💉💉💉💉💉💉 $AAPL $TSLA $AMZN",2020-12-30T15:34:13Z,5339,{'basic': 'Bullish'}
$TSLA NEW ARTICLE : Tesla Supplier CATL To Invest Up To $6B In Lithium-Ion Battery Projects https://www.stck.pro/news/TSLA/9991396,2020-12-30T15:34:13Z,52,
$TSLA 👇🤡👆,2020-12-30T15:33:44Z,955,
$TSLA you got to be an idiot to sell when going up with this low volume and delivery news coming!!!,2020-12-30T15:33:31Z,1635,{'basic': 'Bullish'}
$TSLA stupid,2020-12-30T15:33:18Z,3940,
$SWI $TSLA $SPLK $CRWD SELL ALERT on $FEYE,2020-12-30T15:33:08Z,295,{'basic': 'Bearish'}
$TSLA bloated pig!!! Who is buying this,2020-12-30T15:33:07Z,1246,
"$TSLA LEAPS!  Sweepers active with SIZE in to the 01/21/22 CALLS

Look at all the premium coming in on that strike &amp; expiration!

http://staygreen.blackboxstocks.com/SHDD",2020-12-30T15:33:07Z,1301,
"$NIO market dying but this guy has nice volume for today
$spy $tsla 
Anyone know when delivery numbers come",2020-12-30T15:32:34Z,1054,{'basic': 'Bullish'}
$TSLA this doesn’t happen unless you know!,2020-12-30T15:32:29Z,33,
$TSLA Put Buy signal for TSLA,2020-12-30T15:32:27Z,334,
"$TSLA 
Credit Suisse maintained its neutral rating on the stock, with a price target of $400 today even if it expects 500,000 + deliveries. Model S production being sacrificed to produce more of the cheaper Model 3s in order to meet numbers. 

Hence, the manipulation/cosmetic game continues. 

One day it won’t work anymore though.  

Buyer beware.",2020-12-30T15:32:11Z,61,
$VMAR hopefully the upcoming analysts valuation and coverage can drive this to $20 🚀🚀🚀 This is EV boat company.  $TSLA $NIO $QS $RMO,2020-12-30T15:32:01Z,5339,{'basic': 'Bullish'}
"US EIA Crude Oil Inv. Actual -6.065M (Forecast -2.583M)

BUY $TSLA",2020-12-30T15:32:01Z,663,
$TSLA 60 min $SPY,2020-12-30T15:32:00Z,3731,
"$TSLA no volume to up, bull trap?",2020-12-30T15:31:43Z,192,
$TSLA Bears: Tesla is the future. Slam dunk. Bulls win!,2020-12-30T15:31:31Z,117,{'basic': 'Bullish'}
$TSLA good to see 700$ today. Lot V of news.,2020-12-30T15:31:19Z,169,{'basic': 'Bullish'}
$TSLA just got calls. 681 target.,2020-12-30T15:30:53Z,674,
Everyone have a core of $NKLA? I&#39;m set for the Run Up to $27 then $47 Unless Short&#39;s are acting for selfish day trading Long then Short... Short&#39;s can&#39;t believe NKLA should be under $13 just look how well $NIO $SBE $TSLA $FCEL to name a few have done in 2020 ,2020-12-30T15:30:13Z,18565,
"$TSLA Tesla Supplier CATL To Invest Up To $6B In Lithium-Ion Battery Projects 

https://newsfilter.io/a/a5c3f5a8315f79e5203bb0cbe4ac7f2d",2020-12-30T15:30:04Z,531,
$TSLA 200000 shares on the tape at 674. Someone trying to get out?,2020-12-30T15:29:56Z,2635,{'basic': 'Bearish'}
"$SPCE posted about a month ago is you like SPCE you’ll LOVE KTOS, FLIR these 2 stock could see triple digits in 2021 , unless they are acquired prior to reaching $100. $RTX $LMT $TSLA $AMZN",2020-12-30T15:29:35Z,3702,{'basic': 'Bullish'}
$PTON p/e 2174x makes $tsla fans jealous 😂🤣 $spy,2020-12-30T15:29:26Z,335,
"$TSLA shhhh, I’m bear hunting.",2020-12-30T15:28:45Z,691,{'basic': 'Bullish'}
"Large Print $TSLA Size: 200000 Price: 674 Time: 1028 Amount: $134,800,000.00",2020-12-30T15:28:30Z,114,
"SmartOptions® Unusual Activity Alert
(Delayed)

$TSLA $300 Calls
01/21/2022 Exp

Trade Volume: 184 Contracts

$7,194,400 was traded now.

Current Stock Price: $675.19

Trade Type: Sweep

Follow the Money &amp; Trade Options with Our SmartOptions® Artificial Intelligence.
https://www.smartoptions.ai",2020-12-30T15:28:16Z,0,{'basic': 'Bullish'}
$TSLA  this is ready to fly! Release the Kraken!,2020-12-30T15:28:09Z,9588,{'basic': 'Bullish'}
"$TSLA Good morning , looks good so far needs to maintain that break of premarket high and can shoot up and a squeeze up just watch it for now and verified it for a good scalp , have a good day and congrats as long Bulls getting ready for new highs !!!!",2020-12-30T15:27:55Z,1771,{'basic': 'Bullish'}
$INAQ $QQQ $TSLA $LMND $AAPL  hot on metro mile. Merger expected feb-March. PT $40 let’s go 🚀🚀🚀,2020-12-30T15:27:47Z,21,
$TSLA $850 ?,2020-12-26T01:30:12Z,74,{'basic': 'Bullish'}
"$SPY  $TSLA $FUBO $FSR 
Merry Christmas!!! Let’s finish the year out strong 💪",2020-12-26T01:29:30Z,816,{'basic': 'Bullish'}
"SmartOptions® Unusual Activity Alert
(Delayed)

$TSLA $450 Calls
01/15/2021 Exp

Trade Volume: 168 Contracts

$3,577,728 was traded now.

Current Stock Price: $658.74

Trade Type: Split

Follow the Money &amp; Trade Options with Our SmartOptions® Artificial Intelligence.
https://www.smartoptions.ai",2020-12-26T01:25:56Z,150,{'basic': 'Bullish'}
$TSLA $SPCE $AAPL,2020-12-26T01:24:36Z,2993,
"SmartOptions® Unusual Activity Alert
(Delayed)

$TSLA $645 Calls
12/31/2020 Exp

Trade Volume: 937 Contracts

$2,422,145 was traded now.

Current Stock Price: $658.60

Trade Type: Sweep

Follow the Money &amp; Trade Options with Our SmartOptions® Artificial Intelligence.
https://www.smartoptions.ai",2020-12-26T01:19:49Z,0,{'basic': 'Bullish'}
"SmartOptions® Unusual Activity Alert
(Delayed)

$TSLA $450 Calls
01/15/2021 Exp

Trade Volume: 289 Contracts

$6,153,966 was traded now.

Current Stock Price: $658.74

Trade Type: Sweep

Follow the Money &amp; Trade Options with Our SmartOptions® Artificial Intelligence.
https://www.smartoptions.ai",2020-12-26T01:19:44Z,150,{'basic': 'Bullish'}
"$TSLA TSLA Tesla can face true competition. Morgan Stanley analyst Adam Jonas wrote Dec 22, after Reuters report:
&quot;Appl",2020-12-26T01:17:40Z,15,{'basic': 'Bearish'}
$ABML $TSLA $PLUG $GEVO I love that they are near a Tesla factory and assuming Those two employees left on good terms that it should be amicable and possibly a easy transition to  do business together down the road.,2020-12-26T01:16:12Z,1269,
"5 Reasons Why Most Options Traders Lose Money
 (And The Solutions)

https://www.smartoptions.ai/post/whyoptionstraderslose

$spy $aapl $tsla",2020-12-26T01:16:02Z,150,
"$TSLA TSLA 2020-12-24 Technical Analysis Video: 
https://www.youtube.com/watch?v=RjhAypY56Q4",2020-12-26T01:15:21Z,31,
$TSLA keep investing in Tesla idiots.   https://twitter.com/mdtrades12/status/1342639021625847808?s=21,2020-12-26T01:15:17Z,10,
"SmartOptions® Unusual Activity Alert
(Delayed)

$TSLA $450 Calls
01/15/2021 Exp

Trade Volume: 390 Contracts

$8,347,950 was traded now.

Current Stock Price: $660.20

Trade Type: Sweep

Follow the Money &amp; Trade Options with Our SmartOptions® Artificial Intelligence.
https://www.smartoptions.ai",2020-12-26T01:13:32Z,150,{'basic': 'Bullish'}
$XPEV $NIO $TSLA https://cnevpost.com/2020/12/23/chinas-emerging-car-makers-overtake-tesla-in-local-market-share/,2020-12-26T01:05:24Z,1,{'basic': 'Bullish'}
$TSLA $RIDE nah cyber tuck amazing  don’t even try to play ya Self agree to disagree,2020-12-26T01:04:23Z,1592,
"SmartOptions® Unusual Activity Alert
(Delayed)

$TSLA $490 Calls
01/15/2021 Exp

Trade Volume: 500 Contracts

$8,857,000 was traded now.

Current Stock Price: $660.89

Trade Type: Split

Follow the Money &amp; Trade Options with Our SmartOptions® Artificial Intelligence.
https://www.smartoptions.ai",2020-12-26T01:01:06Z,150,{'basic': 'Bullish'}
"@garlicguy @filipinooilqueen Nothing confirms anything until Apple decides to say something but after seeing a ton of other EV boards post that they think Apple is working with $NIO or $TSLA I figured it was time to set the record straight. If Apple is going to work with anyone, all signs point to the greatest automobile designer of all time, Henrik Fisker.",2020-12-26T00:59:42Z,2572,
$SPY  when people stop buying 🤷‍♂️🤷‍♂️ $TSLA $PLTR,2020-12-26T00:55:33Z,5220,
"SmartOptions® Unusual Activity Alert
(Delayed)

$TSLA $490 Calls
01/15/2021 Exp

Trade Volume: 500 Contracts

$8,850,000 was traded now.

Current Stock Price: $661.13

Trade Type: Split

Follow the Money &amp; Trade Options with Our SmartOptions® Artificial Intelligence.
https://www.smartoptions.ai",2020-12-26T00:54:54Z,150,{'basic': 'Bullish'}
"$TSLA Merry Christmas  Tesla  Investor&#39;s    
 
https://culper.us/en/home/",2020-12-26T00:53:50Z,480,
$TSLA tesla is going down from here I hope you guys enjoyed the S and P inclusion run up because from here its chart is going to look like a waterfall.,2020-12-26T00:46:17Z,8,{'basic': 'Bearish'}
"$TSLA $NIO $PLTR $AAPL $BTC.X  The best and worst trades of 2020, enjoy the vid and merry Christmas https://youtu.be/_7LfQdz5U2w",2020-12-26T00:44:38Z,175,{'basic': 'Bullish'}
"SmartOptions® Unusual Activity Alert
(Delayed)

$TSLA $480 Calls
01/21/2022 Exp

Trade Volume: 150 Contracts

$3,615,750 was traded now.

Current Stock Price: $647.14

Trade Type: Split

Follow the Money &amp; Trade Options with Our SmartOptions® Artificial Intelligence.
https://www.smartoptions.ai",2020-12-26T00:42:38Z,0,{'basic': 'Bullish'}
"SmartOptions® Unusual Activity Alert
(Delayed)

$TSLA $480 Calls
01/21/2022 Exp

Trade Volume: 150 Contracts

$3,615,750 was traded now.

Current Stock Price: $647.10

Trade Type: Split

Follow the Money &amp; Trade Options with Our SmartOptions® Artificial Intelligence.
https://www.smartoptions.ai",2020-12-26T00:36:27Z,0,{'basic': 'Bullish'}
"SmartOptions® Unusual Activity Alert
(Delayed)

$TSLA $460 Calls
01/15/2021 Exp

Trade Volume: 500 Contracts

$10,280,000 was traded now.

Current Stock Price: $661.25

Trade Type: Split

Follow the Money &amp; Trade Options with Our SmartOptions® Artificial Intelligence.
https://www.smartoptions.ai",2020-12-26T00:36:18Z,150,{'basic': 'Bullish'}
"$TSLA $AAPL IM Sorry, if you buy a gen 1 Apple car you’re obsessed with Apple. I wouldn’t buy an apple car until gen 2. 

Love my apples yeah. Just not their gen 1 20 year car being built. Maybe they are building a car.",2020-12-26T00:30:28Z,377,
"$TSLA Peace on Earth, and good will to men",2020-12-26T00:30:17Z,554,{'basic': 'Bullish'}
"SmartOptions® Unusual Activity Alert
(Delayed)

$TSLA $460 Calls
01/15/2021 Exp

Trade Volume: 450 Contracts

$9,247,500 was traded now.

Current Stock Price: $661.25

Trade Type: Block

Follow the Money &amp; Trade Options with Our SmartOptions® Artificial Intelligence.
https://www.smartoptions.ai",2020-12-26T00:30:05Z,150,{'basic': 'Bullish'}
$TSLA looking for the next big play..... learn about the SPAC market. Bookmark this!!! https://spactrack.net/,2020-12-26T00:29:51Z,3351,{'basic': 'Bullish'}
"$TSLA merry Christmas to the day trader brethren, may you hold long in 2021 🎄🤟🏼",2020-12-26T00:26:14Z,2848,{'basic': 'Bullish'}
"$TSLA [Dec-24 650.00 Calls] Option volume Up +133.44 % |  Volume: 85,001 vs 36,413 https://www.sleekoptions.com/sleekscan.aspx?sub1=dscan",2020-12-26T00:25:13Z,276,
$TSLA it&#39;s about to break down....,2020-12-22T14:56:29Z,1912,{'basic': 'Bullish'}
$TSLA going to 600,2020-12-22T14:56:13Z,2031,{'basic': 'Bearish'}
"$TSLA The days of it flying $60 in one day are over forever, just a slow grind down below $500 next few months",2020-12-22T14:56:05Z,1273,{'basic': 'Bearish'}
$TSLA this shit backin up like a dump truck,2020-12-22T14:55:55Z,115,
"$TSLA basing here for the V-shape...get calls for the run to 650.
Gonna fuck shorts as always",2020-12-22T14:55:44Z,218,
$TSLA ARK trying hard to protect the shares they’re holding while they quietly exit. Wouldnt be surprised if they sell a chunk into any bounce we see today.,2020-12-22T14:55:35Z,16,
$TSLA come over to NIO. The water is fine!,2020-12-22T14:55:31Z,2113,{'basic': 'Bullish'}
"$WKHS breakout lets make that money!!! https://www.nytimes.com/2020/12/22/business/electric-delivery-vans-workhorse.html
 $spy $btc.x $djia everything looks great its the perfect storm.  We might go back to $30 since $tsla has been paving the way in ev plus we have drones! Drones are hot hot hot!!!",2020-12-22T14:55:30Z,27847,{'basic': 'Bullish'}
$TSLA - And Here We go Bulls ! 📈,2020-12-22T14:55:29Z,28771,{'basic': 'Bullish'}
@TheOilBull2 $TSLA current EQ ~526.5,2020-12-22T14:55:23Z,8,
"$SPY $TSLA $AMZN $ZM
Looks like they’re just burning everyone’s options on all of these. Crooks.",2020-12-22T14:55:22Z,44873,
$TSLA hello support line,2020-12-22T14:55:19Z,278,
"$FRSX dont sell the fkin shorters...they made us struggle emotionally...its their turn 😉😉😉 

$tsla $idex $amtx $CCL",2020-12-22T14:55:13Z,82,{'basic': 'Bullish'}
$TSLA hold this will up back soon ! THIS IS TESLA !!,2020-12-22T14:55:08Z,110,{'basic': 'Bullish'}
$TSLA $640 new resistance,2020-12-22T14:55:04Z,1798,
$TSLA Bullish bets coming in,2020-12-22T14:54:51Z,9460,
$TSLA whoever bought options on Tesla Friday and didn’t sell before eod Friday. Market makers won. Not call or even put holders. IV dropped more than 50% since Friday,2020-12-22T14:54:45Z,4573,{'basic': 'Bearish'}
$TSLA woof this is looking bad today !,2020-12-22T14:54:45Z,12166,{'basic': 'Bullish'}
$TSLA Bulls are waiting,2020-12-22T14:54:42Z,1275,{'basic': 'Bullish'}
$TSLA thanks for this nice dip🔝💪✅,2020-12-22T14:54:41Z,749,{'basic': 'Bullish'}
$TSLA reiterating,2020-12-22T14:54:41Z,37,
@BannedGecko I hate $TSLA   but I’ve never found the stick boring.  Has some wild swings.  Most over valued pig on wallstreet.  Maybe in history.,2020-12-22T14:54:37Z,9209,
$TSLA - News out 🗞,2020-12-22T14:54:29Z,28771,{'basic': 'Bullish'}
$TSLA  typical.....not wearing a mask...😎😎😎,2020-12-22T14:54:23Z,1799,
$TSLA Tesla invented cars!,2020-12-22T14:54:19Z,2051,
$TSLA Massive 640 Wall,2020-12-22T14:54:16Z,952,
$AAPL TO TAKE ALL OF $TSLA&#39;s SALES!!!   SELL $TSLA and BUY $AAPL now!!!,2020-12-22T14:54:15Z,1,{'basic': 'Bullish'}
$TSLA short squeeze inbound!!!!,2020-12-22T14:54:15Z,965,{'basic': 'Bullish'}
$TSLA I hope it gets back to 650$ to give u guys 1 more chance. Don’t be greedy. This is a 400$ stock,2020-12-22T14:54:14Z,92,{'basic': 'Bearish'}
$TSLA,2020-12-22T14:54:12Z,10,
"$TSLA this monster continues to show price acceptance at this range. Hasn&#39;t closed under the 8 day EMA during this rally. I cover this in more detail during my Mid-Week Movers livestream last night, timestamped at TSLA here: https://www.youtube.com/watch?v=4VK2MN3z2vM&amp;t=2540s",2020-12-18T02:04:32Z,2848,
$TSLA looking to short AM,2020-12-18T02:03:58Z,787,{'basic': 'Bearish'}
$TSLA https://youtu.be/T9gwx1M6T18,2020-12-18T02:03:50Z,59,
$TSLA   very gold move by Tesla. And some others. Blessed day!,2020-12-18T02:03:11Z,28,{'basic': 'Bullish'}
$TSLA $SPY $IVV $QQQ are you new to this?  Show me the great rally that was the result of ‘Quad Witching’ over the past 30 years.  It’s the S&amp;P 500...funds will also sell millions of shares to balance the index...,2020-12-18T02:03:02Z,338,
"$TSLA all time high today:D , soon will be 1600$",2020-12-18T02:00:53Z,1086,{'basic': 'Bullish'}
"$TSLA

 I wish we could place side bets for companies against each other on a more personal level...

do you know how much richer we could be...",2020-12-18T02:00:12Z,1208,{'basic': 'Bullish'}
$TSLA  Breakdown and Analysis going into 12/18 https://youtu.be/ksRGEVgOQBk,2020-12-18T01:59:47Z,170,{'basic': 'Bullish'}
$SPY $TSLA Robinhooders will not let Tesla fall lol. This isn’t a normal market anymore. ... It’s turned into a casino.,2020-12-18T01:59:25Z,205,{'basic': 'Bullish'}
"$TSLA S&amp;P inclusion will only stabilize 17% of shares. You can consider Tesla cult members as also another 70% stabilizer. That leaves 13% of day traders, shorts, and others... which means this will probably hit 2,000 again next year and thus another split.",2020-12-18T01:58:32Z,659,{'basic': 'Bullish'}
"$TSLA I sent my friends a picture when I bought this one share.   Crazy to see what it has done since October. Childish,  yeh, but $, so yeh. 

My Tesla position is now 4x as large as my entire Roth IRA was in February.  

This makes a daddy verr  happy.",2020-12-18T01:57:04Z,1097,{'basic': 'Bullish'}
"$TSLA is the biggest market cap company and biggest fraud ever included in the S&amp;P 500.   The committee will regret including the name for a very long time.  Will be a total disaster   
 
The dump will be glorious",2020-12-18T01:57:04Z,7522,{'basic': 'Bearish'}
"$TSLA Could u imagine ? Dad why we struggling for income ?   I say hey bud I’m sorry,   I didn’t buy Tesla.    Kids like WTF!!!  Why ?   Cause daddy’s stupid son.   Buy more",2020-12-18T01:56:06Z,273,{'basic': 'Bullish'}
$TSLA Huge rally coming. Watch. $SPY inclusion. Tracking funds will buy millions of shares at close. https://youtu.be/T9gwx1M6T18 $IVV $QQQ,2020-12-18T01:55:02Z,1457,{'basic': 'Bullish'}
$TSLA bullish sentiment is so high here for tomorrow. Wouldn’t be surprised if all contracts get absolutely crushed,2020-12-18T01:54:57Z,1343,
$TSLA $850 Calls expiring 12/24. What better Christmas 🎁,2020-12-18T01:54:12Z,168,{'basic': 'Bullish'}
$TSLA so many people underestimate how many people were waiting for the stability of S&amp;P before they buy.  This will bring everyone in.  Time to cover bears,2020-12-18T01:53:59Z,22344,{'basic': 'Bullish'}
$TSLA if it goes to $1000 tomorrow. I&#39;m still not selling. $2300 and we will talk. Maybe.,2020-12-18T01:52:06Z,891,{'basic': 'Bullish'}
$TSLA just want to put it out there.. ive been waiting to buy until s&amp;p inclusion news . bought at 463 night of announcement. now its adding time every 100$ move up until we&#39;re a ONE TRILLION DOLLAR CO,2020-12-18T01:51:43Z,872,{'basic': 'Bullish'}
"$TSLA where can i find info on the rules of the S&amp;P 500 when they bring on a company.  

i know they have to purchase 120 million... just thinking after they purchase what are they allowed to do with their shares... like for example someone buys 5 million shares at 650... then as more shares are bought it goes to 900 can they sell those 5 million and buy back when it comes back down...

is it going to be swinging from super high to super low..",2020-12-18T01:51:43Z,1208,{'basic': 'Bullish'}
$TSLA  $SPX $SPY https://www.bloomberg.com/news/articles/2020-12-17/goldman-says-tesla-inclusion-won-t-make-s-p-500-much-pricier,2020-12-18T01:51:19Z,604,
$NIO ... $TSLA should just buy $NIO .,2020-12-18T01:51:03Z,145,
"SmartOptions® Unusual Activity Alert
(Delayed)

$TSLA $550 Calls
12/18/2020 Exp

Trade Volume: 872 Contracts

$5,929,600 was traded now.

Current Stock Price: $594.50

Trade Type: Split

Follow the Money &amp; Trade Options with Our SmartOptions® Artificial Intelligence.
https://www.smartoptions.ai",2020-12-18T01:50:44Z,0,{'basic': 'Bullish'}
$TSLA Did anyone else here buy between 645-655 and is holding overnight?,2020-12-18T01:50:20Z,1346,
$TSLA this always gets an overreaction so expecting 750$ then drop back to 670$,2020-12-18T01:49:57Z,395,{'basic': 'Bullish'}
$TSLA when will Elon build Giga Pyongyang?,2020-12-18T01:49:52Z,52,{'basic': 'Bullish'}
"$TSLA dam bro, you’re an inspiration. I love your style",2020-12-18T01:49:20Z,864,
"$TSLA stockpiling cash for this correction. Never will stand in front of the tsla cult, y’all are savage. but once that 8 days breaks 🤑 nothing lasts forever",2020-12-18T01:48:56Z,187,
$TSLA I bet Elon send a tweet out tomorrow . im not going to begin to guess what it&#39;ll say but im hoping its along the lines of  &quot; I think TSLA is overpriced &quot;,2020-12-18T01:48:29Z,872,{'basic': 'Bullish'}
"$TSLA 

AMZN - added to sp500 May 2 2016 - stock jumped 20 points on that date, volume was doubled. Normal stock price range was $3-$4 dollars. Market cap was 330 billions at that time.

Tsla has much larger range then Amazon prices. Get ready to rumble.",2020-12-18T01:48:01Z,1501,{'basic': 'Bullish'}
$TSLA ,2020-12-15T11:44:41Z,2122,
Warren Buffett needs $plug Power for his 950 Pilot Flying J Truckstops!!!  Aka the $tsla of Hydrogen!!!  Aka the future true Zero % Emissions ECONOMY!!!  PLUG Power!!!,2020-12-15T11:43:39Z,27451,
$TSLA omg it&#39;s down.       .2%   it&#39;s been cursed,2020-12-15T11:42:49Z,831,
$TSLA lovely flag continuation appeared,2020-12-15T11:42:31Z,849,{'basic': 'Bullish'}
$TSLA pm never wants to buy this turd - its only about wallstreet mm&#39;s big fat manipulated bubblestock,2020-12-15T11:41:38Z,559,{'basic': 'Bearish'}
"SmartOptions® Unusual Activity Alert
(Delayed)

$TSLA $500 Calls
01/21/2022 Exp

Trade Volume: 200 Contracts

$4,845,200 was traded now.

Current Stock Price: $640.14

Trade Type: Sweep

Follow the Money &amp; Trade Options with Our SmartOptions® Artificial Intelligence.
https://www.smartoptions.ai",2020-12-15T11:40:33Z,150,{'basic': 'Bullish'}
"&#39;Tesla is upgrading Model 3 and Model Y headlights with more powerful and precise beam&#39; -Electrek

Related Tickers: $TSLA
Read more at: https://quantdata.us/news/18790352",2020-12-15T11:37:47Z,25,
$TSLA what’s everyone’s PT today ?,2020-12-15T11:37:34Z,1263,
$TSLA bears always come out when it’s done a dollar 😂😂😂,2020-12-15T11:36:53Z,308,{'basic': 'Bullish'}
Elon Musk&#39;s SpaceX Seeks To Double Valuation At $92B In New Funding Round: Report $TSLA https://www.benzinga.com/node/18787641,2020-12-15T11:36:07Z,274,
$TSLA when this goes green it’s gonna fly,2020-12-15T11:35:44Z,251,{'basic': 'Bullish'}
"What Happened Yesterday in the US Stock Market?

https://www.bulldude.com/summary/what-happened-today-in-the-us-stock-market-december-14/

$AMD $TSLA $NVDA $NFLX",2020-12-15T11:33:34Z,2,
$TSLA oh no... It is down 1 dollar after being up for 20... Beware bears....  Save your money as u have done by shorting this stock 🤔,2020-12-15T11:28:50Z,45,{'basic': 'Bullish'}
"SmartOptions® Unusual Activity Alert
(Delayed)

$TSLA $500 Calls
01/21/2022 Exp

Trade Volume: 200 Contracts

$4,810,000 was traded now.

Current Stock Price: $640.27

Trade Type: Split

Follow the Money &amp; Trade Options with Our SmartOptions® Artificial Intelligence.
https://www.smartoptions.ai",2020-12-15T11:28:11Z,150,{'basic': 'Bullish'}
"$MRNA is consolidating in a flag. ( $TSLA has done this 3 times on the daily chart.) It doesn’t mean it has to go up or down, but it will be good for trading.",2020-12-15T11:25:49Z,1190,
$TSLA massive amounts of $800 jan 18 calls being bought can only mean one thing. Mega bullish 🚀 🚀 🚀💵💵💵,2020-12-15T11:25:48Z,305,{'basic': 'Bullish'}
$GNUS $MVIS $TSLA $ZOM,2020-12-15T11:25:47Z,221,{'basic': 'Bullish'}
$TSLA   $700🤑🚀🤑🚀,2020-12-15T11:25:45Z,1693,
$TSLA Michael burry&#39;s right.,2020-12-15T11:25:19Z,11,{'basic': 'Bearish'}
"$TSLA Tesla&#39;s numbers were not very impressive in France in November. 
The most important fresh model was undoubtedly the #20 FIAT 500e, that registered its first 307 units in France, while it is an impressive landing per se, this is also an important landmark for the city car category, because it means that the leader of the segment is now going EV, so expect it to become to the city car crew what the Renault Zoe is to the category above (and what the VW ID.3 wants to be in the compact segment).",2020-12-15T11:23:31Z,77,{'basic': 'Bearish'}
"SmartOptions® Unusual Activity Alert
(Delayed)

$TSLA $600 Calls
12/11/2020 Exp

Trade Volume: 199 Contracts

$1,064,650 was traded now.

Current Stock Price: $646.82

Trade Type: Sweep

Follow the Money &amp; Trade Options with Our SmartOptions® Artificial Intelligence.
https://www.smartoptions.ai",2020-12-15T11:21:59Z,150,{'basic': 'Bullish'}
Looks like $AIV is being delisted from the S&amp;P 500 in favor of $TSLA,2020-12-15T11:16:24Z,5,
"5 Genius Ways to Minimize Risk As An Options Trader

smartoptions.ai/post/minimize-risk

$spy $aapl $tsla",2020-12-15T11:16:02Z,150,
"SmartOptions® Unusual Activity Alert
(Delayed)

$TSLA $650 Calls
12/18/2020 Exp

Trade Volume: 375 Contracts

$1,449,749 was traded now.

Current Stock Price: $643.45

Trade Type: Sweep

Follow the Money &amp; Trade Options with Our SmartOptions® Artificial Intelligence.
https://www.smartoptions.ai",2020-12-15T11:15:47Z,150,{'basic': 'Bullish'}
$F Ford wants some $TSLA Tesla buzz as all-electric Mach-E Mustang hits showrooms    https://www.cnbc.com/2020/12/15/ford-wants-some-tesla-buzz-as-electric-mach-e-mustang-hits-showrooms-.html,2020-12-15T11:15:19Z,220,
$TSLA - Swing Trade Long Update… - https://www.tradingview.com/chart/TSLA/LRuldzMi-Swing-Trade-Long-Update-Tesla-TSLA/,2020-12-15T11:15:18Z,0,{'basic': 'Bullish'}
$TSLA Leave the Cult,2020-12-15T11:15:09Z,1233,{'basic': 'Bearish'}
"$TSLA interesting - today we see bearish cross on Stoch in overbought zone. 
 
Last time this cross was on 31 August and dump from 500 to 300 followed",2020-12-15T11:14:10Z,2296,{'basic': 'Bearish'}
$TSLA,2020-12-15T11:09:49Z,233,{'basic': 'Bearish'}
"SmartOptions® Unusual Activity Alert
(Delayed)

$TSLA $550 Calls
12/18/2020 Exp

Trade Volume: 531 Contracts

$5,233,005 was traded now.

Current Stock Price: $638.53

Trade Type: Sweep

Follow the Money &amp; Trade Options with Our SmartOptions® Artificial Intelligence.
https://www.smartoptions.ai",2020-12-15T11:09:35Z,150,{'basic': 'Bullish'}
$TSLA monster day - buy every dip !! Let’s goooooo boom baby!,2020-12-10T21:33:47Z,8960,
$TSLA $700.,2020-12-10T21:33:40Z,44873,
$TSLA stock offer of 5 billion is done.,2020-12-10T21:33:34Z,155,{'basic': 'Bullish'}
"$TSLA This gained almost 100B from the lows today, lmao, poor bears, seriously",2020-12-10T21:33:29Z,2863,{'basic': 'Bullish'}
"$TSLA yesterday, poor bears never learn. Go short another stock instead of blowing up your account here",2020-12-10T21:33:23Z,188,{'basic': 'Bullish'}
$TSLA so is the offering completion good or bad can some one tell?,2020-12-10T21:33:22Z,5712,
"$TSLA 

Made some mad gains on Tesla today. Ig is scaredmoneyteam",2020-12-10T21:33:15Z,44,{'basic': 'Bullish'}
$TSLA big boys are dumping,2020-12-10T21:33:02Z,13,{'basic': 'Bearish'}
$TSLA 1218121812181218121812181218,2020-12-10T21:32:55Z,6,{'basic': 'Bullish'}
"$TSLA 
Maybe a few sell calls @700 dec 31 &amp;28
Selling 500s puts is way better but here idk",2020-12-10T21:32:51Z,3535,
"$TSLA dip buy day, long from here",2020-12-10T21:32:49Z,2890,{'basic': 'Bullish'}
$TSLA lmao big funds clowned retail investors out of their shares. Dumbass bears took the bait,2020-12-10T21:32:45Z,337,
