Text,Created,Likes,Sentiment
$MUX if $PLUG is the new $TSLA then $MUX is definitely the new $BTC.X,2021-01-04T05:53:13Z,711,{'basic': 'Bullish'}
 The Brand New $plug Power GIGAFACTORY is going in next door to $amzn Fulfillment Center!!!,2021-01-04T05:35:15Z,27451,
"$PLUG Power Bobby on Epiphany Sunday with Excellent Insights!!! 
 
As we are anticipating the first day of trading in 2021, I had a thought that we have already touched on, but I would like to expand a bit. Plug Power currently has right around 400 employees, and with the new Giga Factory that will be located in the Rochester NY area, we are looking to hire another 375 new employees. This, by the end of Q2. This new Giga Factory will house R&amp;D along with the production of Fuel Cells and Electrolyzers. 
 
Andy has billed this new factory as a State-of-the-Art Automated P.E.M. Stack &amp; Electrolyzer GIGA FACTORY.  
 
Continued",2021-01-04T05:28:12Z,27451,
"@khanvict $plug Power is HYDROGEN HIGHWAY INFRASTRUCTURE!!! 
 
Proven tested existing...next stop Moon!!!",2021-01-04T05:10:22Z,27451,
$PLUG will we resume up trend and break all time high soon?,2021-01-04T05:00:10Z,21,
"Energy Weekly Watch List  
  
 
Dollars $NGA $PLUG $VVPR $WWR",2021-01-04T04:45:53Z,368,
"$PLUG 
Plug Power Inc.
PLUG33.91
0.28 (0.82%)
Post-Market 0.03 (0.09%)
NASDAQ Updated Jan 3, 2021 9:54 PM
=
FuelCell Energy Inc.
FCEL11.17
0.57 (4.86%)
Post-Market 0.13 (1.16%)
NASDAQ Updated Dec 31, 2020 6:59 PM
=
Gevo, Inc.
GEVO4.25
0.25 (6.25%)
Post-Market 0.01 (0.24%)
NASDAQ Updated Dec 31, 2020 6:58 PM",2021-01-04T04:35:53Z,1922,
"$AMCI s4a has been filed 12/31. Don’t miss the ride up!!!!! AMCI is Hydrogen infrastructure w/valuation of 280m, low float 15m. With projected increase of revenue by 664% next year.  This is gonna be worth at least 1 Billion mkt cap so 50 a share. Don’t miss out on this God father of hydrogen in the making. New location in Cambridge with top tier talents, multiple company’s looking into their products, and planning to aggressively expand to dominate the future. Also just recently secured a 65mil pipe deal and was award funds by the US department of energy for research on heavy duty trucks. 

Also partnered with NASA, United States, European Space Agency, department of energy, Toyota, and more companies. 
Customer is Fcel and ultra cell + many more

http://ipo-edge.com/2020/12/02/interview-advent-ceo-vasilis-gregoriou-talks-spacs-zero-emissions-future/

https://www.advent.energy/wp-content/uploads/2020/10/Advent_AMCI_Investor_Presentation-12_October_2020_2150.pdf

$eng $be $plug $fcel",2021-01-04T04:27:46Z,28,{'basic': 'Bullish'}
"$PLUG 
lets go PLUG!!!!!",2021-01-04T03:45:37Z,1296,
$PLUG ready for another awesome week! Let’s go!,2021-01-04T03:32:23Z,1061,{'basic': 'Bullish'}
$PLUG $75++imo,2021-01-04T03:29:14Z,12779,{'basic': 'Bullish'}
$PLUG flash before my eyes now its time to buy.  SEE YOU AT 4. HOLDING OCGN,2021-01-04T03:06:21Z,23,
$PLUG A 50$ price tag is all i see.,2021-01-04T03:03:27Z,23,
$PLUG &quot;Time moving slow the minutes seem like hours&quot;,2021-01-04T03:02:34Z,23,
$plug,2021-01-04T02:56:51Z,35,{'basic': 'Bullish'}
$GEVO algos set up a cup and handle. Break over $6 is when the magic happens. $FCEL $BLNK $PLUG $MARA,2021-01-04T02:45:05Z,2568,
"$PLUG 
Just hold.
Keep long.",2021-01-04T02:43:06Z,719,{'basic': 'Bullish'}
"$PLUG Simulated 35 dollar weekly calls for
Tomorrow on StockOrbit at https://apps.apple.com/us/app/stockorbit/id1541560646",2021-01-04T02:27:30Z,1406,{'basic': 'Bullish'}
"$PLUG Power Hawkeye  
 
Japan is using flying cars for Medalists at Olympic s this Summer!!! 
 
FAST FORWARD into THE FUTURE —&gt; By popular demand, here’s the TERRAFUGIA TF-X Concept Flying Car and the TERRAFUGIA TF-2 Taxi. I would bet that the range could be “doubled” up to 1,000km with a Hydrogen Fuel Cell ProGen Engine. The 2nd one is the Taxi. Myself &amp; DBurl have been “thinking forward” about the recent AEROSPACE MARKET announcements with the acquisition of ENERGYOR &amp; the partnership with UNIVERSAL HYDROGEN. I believe PLUG POWER is getting ready to penetrate into the AEROSPACE MARKET(s). I absolutely love it :) ... Folks, the future of transportation is “FLIGHT MODE”. Let’s be the “first-to-market” with a FLYING CAR !!! —&gt; Maybe “Co-Brand” with a Hydrogen Powered TERRAFUGIA TF-X and/or TF-2. THIS MARKET will be HUMONGOUS ... GO BIG !!! —&gt; GO $PLUG 🚀✈️✈️✈️✈️✈️✈️✈️✈️✈️✈️✈️✈️✈️✈️✈️✈️✈️✈️✈️✈️✈️✈️✈️✈️ 
 
https://www.youtube.com/watch?v=wHJTZ7k0BXU 
 
https://www.youtube.com/watch?v=UqH2qITitYM",2021-01-04T02:00:16Z,27451,
"$PLUG Just some clarification regarding posts today and yesterday that claim tax selling is/was yesterday or today due to the time it takes to settle.  First, do your own DD.  Second, stock trades are always recorded on the purchase date and sales date of when the order is filled.  The settlement never has anything to do with determining short vs long term gains.  Again, there&#39;s a lot of resources so do your own DD.",2020-12-30T15:33:23Z,92,
$FCEL $PLUG moving side by side,2020-12-30T15:30:52Z,399,{'basic': 'Bullish'}
"$PLUG Sold some of my short dated calls here to take some profit, but still holding my long $30c for June. Nice reversal today.",2020-12-30T15:30:17Z,34,{'basic': 'Bullish'}
$PLUG 30 lotto puts this week and some longterm calls 2022,2020-12-30T15:29:58Z,335,
$PLUG nice small move today.....holding onto 2021 and adding consolidation levels near support,2020-12-30T15:29:18Z,1905,
Grabbed some $PLUG calls at 33.65. Looking for it to run here,2020-12-30T15:27:50Z,330,{'basic': 'Bullish'}
$AMCI Whenever you see $PLUG and $FCEL  run you know what is coming!,2020-12-30T15:26:06Z,552,{'basic': 'Bullish'}
$PLUG going to $45 by mid Jan,2020-12-30T15:25:06Z,1325,{'basic': 'Bullish'}
$NKLA $WKHS $KNDI $PLUG $PLTR  Date is Dec 31st tomorrow but today&#39;s last day you can sell to  qualify since settlement takes one day.,2020-12-30T15:24:46Z,2564,
"$PLUG one day this stock will hold a 100 billion dollar mkt cap. People will all remember 2020 and 2021 as the years they should&#39;ve gotten in. Print this out and frame it. 

$tsla $blnk $nio $spy",2020-12-30T15:24:21Z,457,{'basic': 'Bullish'}
$PDD $SE $ENPH $PLUG $SQ All we do is make money 💰,2020-12-30T15:24:05Z,172,{'basic': 'Bullish'}
$PLUG Nice start with a test of support and bounce back above the 8D EMA 👍,2020-12-30T15:20:49Z,29131,
$PLUG march to $46 inevitable,2020-12-30T15:20:30Z,457,{'basic': 'Bullish'}
"$KNDI Tax stock selling today and tomorrow. We&#39;ll get blastoff soon once this ends Dec 31st. Better buy in anticipation. &quot;the last day for tax-loss selling this year is December 31.&quot;

$WKHS $PLTR $PLUG $NKLA",2020-12-30T15:19:47Z,2564,{'basic': 'Bullish'}
$PLUG has an average volume of 34699900. This is a good sign as it is always nice to have a liquid stock. https://www.chartmill.com/stock/analyzer/stock/PLUG?key=ecb7b73b-a505-4f80-8b3d-3dbc152aa8f3&amp;utm_source=stocktwits&amp;utm_medium=TA&amp;utm_content=PLUG&amp;utm_campaign=social_tracking,2020-12-30T15:17:00Z,32,
"@Patriotic_Servicewoman last 1000 spent, add $PLUG to my list ;)",2020-12-30T15:15:13Z,1334,{'basic': 'Bullish'}
"FUN FACT.

$XL  and $GIK  Build EV.    GIK is only EV that has not popped to 30.   XL will go back to 30 after MM.     $PLUG and GIK are partners.    I will hold my plug and keep buying GIK.    Remember EV will be hot next year.",2020-12-30T15:14:18Z,468,{'basic': 'Bullish'}
$PLUG $35+ EOD,2020-12-30T15:12:39Z,21,
"$PLUG 

If we think logically . 

Q4 2020 The company made great REVENUE. more than targets.

Therefore yearly target of 300 million $ is exceeded .

If ANDY MARSH makes a new PR after new year at 4-6 January 2021.

indicating new REVENUE made in Q4 2020.

Wall-Street wll like it. 

The stock will rocket up +%20 only in one day.

I am waiting REVENUE PR ...at 4-6 January 2021.

VERY BULLISH",2020-12-30T15:12:25Z,38810,{'basic': 'Bullish'}
$PLUG Did anybody get their $600 today??,2020-12-30T15:10:55Z,669,
"$PLUG $FCEL- Who is ready to kick 2020 to the curb?!?! I&#39;m ready to regain our highs and move up to the next level with both PLUG and FCEL! Come on, January 2021! I&#39;m ready for ya!!!!!!!",2020-12-30T15:10:38Z,10083,{'basic': 'Bullish'}
@To_hold_or_not_to_hold Don’t forget $PLUG!!,2020-12-30T15:10:17Z,2359,{'basic': 'Bullish'}
$PLUG let’s end this year with a bang! $36+,2020-12-30T15:10:13Z,4808,{'basic': 'Bullish'}
"FUN FACT

Did you know that $GIK  and $PLUG  are partners.  

GIK  makes EV like $XL , i own both.

GIK has Deals with $AMZN 

And GIK and PLUG are going to build charging stations, and USA wants to build 500k charging stations with Biden in office.",2020-12-30T15:07:54Z,468,{'basic': 'Bullish'}
$PLUG https://mobile.twitter.com/PlugPowerInc/status/1344288397234483200,2020-12-30T14:59:51Z,1922,
"$PLUG Power 18 OEM’s Trialing is why Institutional Investors have taken PLUG Power to 80% Tute Ownership!!! 
 
AKA HYDROGEN FUEL CELL STANDARD in the Industry!!! 
 
EV of EVerything!!! 
 
Aka Electrification of Society!!! 
 
We should be North of $55 PLUG Power ALREADY!!!",2020-12-30T14:55:02Z,27451,
$PLUG Will close red :),2020-12-30T14:53:47Z,3339,
$PLUG https://www.rechargenews.com/transition/gigawatt-scale-the-worlds-13-largest-green-hydrogen-projects/2-1-933755,2020-12-30T14:52:57Z,10195,{'basic': 'Bullish'}
"FUN FACT.    Did you know that $PLUG  is partners with $GIK  Lightning eMotors who build EV just like $XL.  But GIK EV is full electric and PLUG and GIK will build charging stations.   Happy I help PLUG and XL.    But happy i got more GIK which is only EV not at 30, sure to pop soon.",2020-12-30T14:51:00Z,468,{'basic': 'Bullish'}
$PLUG go go,2020-12-30T14:50:54Z,129,{'basic': 'Bullish'}
$ABML $TSLA $PLUG $GEVO I love that they are near a Tesla factory and assuming Those two employees left on good terms that it should be amicable and possibly a easy transition to  do business together down the road.,2020-12-26T01:16:12Z,1269,
"One of my favorite exercises towards the end of the year is to study the best performing stocks. Use them as case studies. Identify how you could have owned them, why you missed out on them, where the buying opportunities were, what the catalyst was, what the themes were, and how they can help improve your process. You only need to catch a few of these each year to make your year. $GRWG $PLUG $MARA $NIO https://finviz.com/screener.ashx?v=211&amp;f=cap_microover,fa_salesqoq_o20,sh_avgvol_o50,sh_price_o5,ta_perf_ytd100o&amp;ft=4&amp;o=-perfytd",2020-12-26T00:39:36Z,6434,{'basic': 'Bullish'}
$PLUG has an average volume of 34419800. This is a good sign as it is always nice to have a liquid stock. https://www.chartmill.com/stock/quote/PLUG/technical-analysis?key=ecb7b73b-a505-4f80-8b3d-3dbc152aa8f3&amp;utm_source=stocktwits&amp;utm_medium=TA&amp;utm_content=PLUG&amp;utm_campaign=social_tracking,2020-12-26T00:24:00Z,32,
"$ABML $TSLA $PLUG $GEVO 

AMERICAN BATTERY TECHNOLOGY COMPANY:

EV SECTOR
RENEWABLES SECTOR
LITHIUM MINING SECTOR
BATTERY RECYCLING INDUSTRY

ALL UNDER ONE ROOF- STARTED BY TSLA EX EMPLOYEES 
THIS IS NOT A PUMP AND DUMP, RATHER AN INVESTMENT OPPORTUNITY THAT COMES ALONG ONCE IN A BLUE MOON

Company filed S1 papers this past week to trade on NDAQ

Also recently broke ground on construction site in NV for factory next to TSLA gigafactory.

Although speculative in nature, due your own DD and you will see the excitement and opportunity in the early stages of what will become a major player in the EV, battery recycling and lithium world.

You don’t have to take my word for it
Don’t have to believe me people, read for yourselves.

Happy holidays!",2020-12-26T00:19:32Z,331,
$RIDE $PLUG $FCEL $SBE $SPY https://river.app/m/dab3E0Z48?s=5b8c21ce-46f9-11eb-a914-8a89c9f892e4,2020-12-26T00:16:20Z,6849,{'basic': 'Bullish'}
$PLUG waiting for 28-30 so i can buy in,2020-12-26T00:07:05Z,121,{'basic': 'Bearish'}
"$PLUG Am so confused,  this thing didn&#39;t move today? Is it my laptop or the ticker?1😁😁😁",2020-12-26T00:05:03Z,68,{'basic': 'Bearish'}
$PLUG wow watchers over 94k!!,2020-12-25T23:52:50Z,10696,
$PLUG predictions for next week?,2020-12-25T23:44:11Z,97,
"$PLUG Plug Power and Santa, both going way up!",2020-12-25T22:36:26Z,20624,{'basic': 'Bullish'}
@lucky16 @TheWallBuilder  $GEVO or $PLUG. Merry Christmas 🎄🎁,2020-12-25T21:38:38Z,1192,{'basic': 'Bullish'}
$GEVO goes $5 to $7+ by mid January. Doesn&#39;t need news every day to keep moving up. They&#39;re proving their value by executing milestones in the contracts and consistently doing what they say they&#39;re going to do. Trafigura partner had $147 Billion in revenue 2020. Use your brain. Connect the dots. $PLUG $FCEL,2020-12-25T21:31:01Z,2568,
$FIII $PERI $PLUG Merry Christmas everyone. My 3 biggest holdings right now which I believe will be huge in 2021. Hope everyone stays safe and enjoys some family time,2020-12-25T21:19:18Z,3930,{'basic': 'Bullish'}
"$PLUG PLUG AABB (now on ST&#39;s) DD check it out,might be the entry &amp; ticker you have been waiting for. Merry Christmas",2020-12-25T20:32:47Z,23577,{'basic': 'Bullish'}
$STPK $CLNE $PLUG 2021 🌟🏆💰😄 Merry Christmas 🎄,2020-12-25T20:19:22Z,584,{'basic': 'Bullish'}
"@Easymark @seduarte84 Well - I have large positions in $BLNK and, $PLUG for the EV/charging market.  GEVO (bio), SPWR (Solar) just took recent positions in those along with RMS, LAZR and VLDR for the sensor auto market.  They seem strong. GLTY",2020-12-25T19:25:31Z,1530,{'basic': 'Bullish'}
"$ENG For the first nine months ended September 26, 2020, ENGlobal achieved revenue of $52,871,000, a 33 percent improvement on revenue of $39,758,000 recorded in the first nine months ended September 28, 2019. This gain was due to an $8.9 million, or 37 percent, increase in revenue from the company&#39;s Automation segment and a $4.2 million, or 27 percent, increase in revenue from its EPCM segment.             

Not bad for pandemic 2020
$FCEL $PLUG $AMCI",2020-12-25T19:15:55Z,20,{'basic': 'Bullish'}
"$XL Don&#39;t overlook this news. Look at $BLNK  $SBE  $PLUG 
https://www.businesswire.com/news/home/20201201005498/en/XL-Fleet-Launches-its-XL-Grid-Division-with-Charging-Infrastructure-Solutions",2020-12-25T18:21:25Z,1310,{'basic': 'Bullish'}
$PLUG Blessed Christmas to ALL ! Stay safe and at Peace during these troublesome times ! Merry Christmas !,2020-12-25T18:11:58Z,31831,
"$GIK $AMZN $F $PLUG $FCEL Ambulance School bus Battery electric and FuelCell variants 

Customers include Amazon, Winnebago, Cox Enterprises Praxair DHL CBRE

Partners are Ford Motors, Plug Power, BP and Borgwarner
-Three year contract with Romeo Power (RMG)

Apart from manufacturing EVs the company is also in the business of EV charging services. 

&quot;Lighting eMotors has 2-year headstart in customer valuation  for the market, miles ahead of XL fleet, Hyliion Holdings and Nikola Corporations&quot;

👇",2020-12-25T18:06:06Z,1643,
$PLUG Sure is a lot of bearish advertising below. Merry Christmas bears although I&#39;m still quite bullish on $PLUG !,2020-12-25T18:04:55Z,171,{'basic': 'Bullish'}
"@toushirox Big fan of $FCEL. Been holding since $.50. Deals with Exxon, carbon capture, cogeneration and Toyota. I like $PLUG too, but pulled out way too early to put more down on $FCEL.",2020-12-25T17:06:32Z,341,{'basic': 'Bullish'}
"$MP $PLUG $AMSC $KIRK 

Merry Xmas to my favorite stocks!",2020-12-25T16:54:17Z,1061,{'basic': 'Bullish'}
@GamePlayGuru k will do going to do some DD on the ones u got.... I think hydrogen will be big but afraid to invest in $plug after its most recent run and $FCEL someone was looking at hydrogen from sea water I’m going to check that out as most of our planet is water lol it be hard to compete with that supply of hydrogen fuel.,2020-12-25T16:14:22Z,602,
"$FCEL $PLUG $BLDP $BE  
 
4 Hydrogen Stocks to Gain From $12-Trillion Market Opportunity 
https://finance.yahoo.com/news/4-hydrogen-stocks-gain-12-145902195.html",2020-12-25T15:35:37Z,2638,{'basic': 'Bullish'}
"$AMCI  From $FCEL webpage: &quot;Tri-generation SureSource fuel cell plants cleanly and efficiently generate power, heat and hydrogen from the same unit of fuel&quot; 

Remember Advent Energy supplies their MEAs which  is &quot;the heart of the fuel cell&quot; 

$PLUG $BE",2020-12-25T15:34:33Z,1257,{'basic': 'Bullish'}
$PLUG  $FCEL  $HYSR $BSRC    We have only begun to flight.......,2020-12-25T15:15:45Z,2657,{'basic': 'Bullish'}
$FCEL $PLUG  im jewish we don&#39;t celebrate Xmas,2020-12-25T14:45:16Z,80,
$FCEL $PLUG 🛑 Put down your phone and go enjoy christmas with your love ones. 😊🎄,2020-12-25T14:29:29Z,3415,{'basic': 'Bullish'}
$PLUG hot boy,2020-12-25T14:10:47Z,24265,{'basic': 'Bullish'}
"$FCEL $PLUG  indeed, no question. 🙏🏾🌊🐉🙏🏾🌊🐉👏🏾👏🏾👏🏾👏🏾👍🏾",2020-12-22T14:56:20Z,17392,
$PLUG that feeling when you bought in the 13s a couple of months ago and called 35 by January. 😎,2020-12-22T14:56:13Z,2068,{'basic': 'Bullish'}
$PLUG $37 day or week for sure,2020-12-22T14:56:11Z,5223,{'basic': 'Bullish'}
$NKLA why are you guys even on this board when $PLUG is showing you the way? Stupid,2020-12-22T14:55:39Z,10195,
$PLUG Robinhooders !!  lol,2020-12-22T14:55:29Z,14967,
$FCEL is going to $20.00 ..... $PLUG  JUMP IN IN IN,2020-12-22T14:54:35Z,1156,{'basic': 'Bullish'}
"$FUBO $PLUG $APXT $CGRO $SKLZ  
 
Panda’s Yacht Party is on January 10th in Miami. 
 
Who’s coming? 🐼😉💰",2020-12-22T14:54:26Z,1675,
"$BE $PLUG $FCEL  this is the future. You should invest, not to trade. Hydrogen is the future.",2020-12-22T14:54:08Z,158,{'basic': 'Bullish'}
$PLUG LETS FUCKING MAKE SOME MONEY LMFAO 😂😂😂😂😂😂,2020-12-22T14:54:07Z,131,{'basic': 'Bullish'}
$PLUG WOAAAAAH,2020-12-22T14:53:42Z,2053,
$PLUG In my stocking for christmas lots of shares hold them,2020-12-22T14:53:10Z,81,{'basic': 'Bullish'}
$PLUG beat 35!,2020-12-22T14:51:47Z,171,
$PLUG ,2020-12-22T14:51:17Z,1455,{'basic': 'Bullish'}
$PLUG Hi I need some advice please...I am long calls for Jan 15 25.00 strike and I want to exercise them...can I use buying power to pay for the shares?  Or do I need the full 25K?,2020-12-22T14:51:09Z,69,
$ARKK holding long. Will put my HSA in this as well. My other large positions include $GEVO $PLUG,2020-12-22T14:49:56Z,111,{'basic': 'Bullish'}
$PLUG $SE $SAIL $TTCF $BFT looking gewd,2020-12-22T14:49:34Z,1009,{'basic': 'Bullish'}
$PLUG lets get to 40 it the future,2020-12-22T14:48:49Z,81,{'basic': 'Bullish'}
$PLUG - Beasting again today!💪🏼,2020-12-22T14:48:37Z,21143,
$PLUG 40 eow come on guys!!,2020-12-22T14:47:36Z,17,
$PLUG In at 34. #YOLO,2020-12-22T14:47:26Z,73,{'basic': 'Bullish'}
$PLUG Boooyaaa Cramer has mentioned Plug Power 4 separate times in the last hour on CNBC. saying there are definitely a shton of believers in Plug Power. Take all the press we can get. Go Longs Plugmania is REAL!!!,2020-12-22T14:45:35Z,155,{'basic': 'Bullish'}
$PLUG  let’s see if it can hit $38 soon,2020-12-22T14:45:26Z,1325,{'basic': 'Bullish'}
$PLUG now is a good time to push out another pr:),2020-12-22T14:45:16Z,1922,
"$PLUG +8.5%,$BLDP +6.5%, $FCEL +10%, $BE +6%... the whole hydrogen sector is going crazy. So do we. ✌️",2020-12-22T14:45:02Z,48,{'basic': 'Bullish'}
35 $PLUG target achieved✅,2020-12-22T14:43:36Z,4,
"#PandaPortfolio is for making everyone LOTS OF BAMBOO and happiness in this world that’s hard to be happy in at times.  
 
SO HAPPY for everyone that’s in $CGRO $APXT $SKLZ $PLUG $FUBO  
 
And is riding these MASSIVE gains!!! Panda only chooses companies with solid revenues, growth prospects, revolutionary products, and best in class status.",2020-12-22T14:43:09Z,1675,{'basic': 'Bullish'}
$PLUG parabolic mode. Amazing investment 👊👏,2020-12-22T14:43:05Z,10435,{'basic': 'Bullish'}
"$PLUG let&#39;s go 
36 next",2020-12-22T14:42:53Z,27962,
$PLUG Cramer mentioned Plug Power in conversation at least 4 times this morning.  Subliminal message Jimbo?!?!?,2020-12-22T14:42:47Z,20624,{'basic': 'Bullish'}
"$PLUG Power Brock Landers of Yahoooooooo... 
 
Brock Landers48 minutes ago 
I believe what you are seeing is the extra cash on hand from PLUG to ramp up more quickly than previous stated. We will see probably (2) giga factories (north america and europe) europe is a huge market and PLUG needs to really focus on that. You will also see a huge ramp up with these green hydrogen plants, you may even start to see a couple of these in Europe be announced. You really can pick any announcement at this time. there are so many to choose, pedestal, giga, green hydrogen, acquisition, partner, new pilots (aka microsoft data center, GSEs, Hydrogen pipeline) anyways best of luck to all.  
This of course is my opinion. #KONG STRONG",2020-12-22T14:42:39Z,27451,
"$FCEL so my guy who turned me onto fuel cell at 2.50ish is telling me to study up on $PLUG now and to get in soon. I&#39;m running through the quarterlies now. Any insight from this board is appreciated, numbers don&#39;t look great... what&#39;s on the horizon? Might grab 500 shares now just because my guy is good, but I&#39;m not done with my own DD yet so want to get to a full position yet.",2020-12-18T02:03:02Z,12418,
"$PLUG Power Carl from Yahoooooooo... 
 
Carl6 hours ago 
One year ago today share price was $2.90. Congrats to all who held and added along the way! For those who are prone to ask if this is still a good point to buy in... I wouldn’t still be here if I didn’t think there were appreciable gains yet to be realized. Good luck all. 
 
HYDROGEN IS DISRUPTING THE $75 Trillion Oil n Gas Sector with ZERO% Emissions GREEN HYDROGEN!!!   
 
It is called a MEGATREND!!!",2020-12-18T01:34:11Z,27451,
"$IEA Does anyone know of another stock like this? Its a 2 billion/year, and growing company. Trading at 250 million market cap. 23 million outstanding shares. Renewable energy construction, and servicing, as well as infrastructure. Wind, solar, bridges railroads, etc. All things the Biden admin is looking to put trillions into. Also has good institutional ownership. Only 6-7 million tradeable shares.  $SPY $RUN $FCEL $PLUG",2020-12-18T01:31:26Z,553,{'basic': 'Bullish'}
"Top smart money option trades for the day, from InsiderFinance.io 
 
1. $TSLA  
2. $AAPL  
3. $DKNG  
4. $PLUG  
5. $BABA",2020-12-18T01:22:13Z,23,
$PLUG mentioned here http://www.stocksequity.com/active-stocks/an-eye-on-data-plug-power-inc-nasdaqplugs-e-p-s-strolling-at-0-30/,2020-12-18T01:20:01Z,5,
"@domdom7 @SW20AMG  $PLUG $HYSR  DD is what I do....yes, I read the same article and yes, obviously we are discussing Green H2 (tells me you don&#39;t know what Plug is doing)
1) 10 years and Gen2 &quot;still being developed&quot;, tells you why they are building 100 of Gen1 (Gen1 will never go to production)
2)  Trying to keep cost below $4/kg for Gen2 &gt;&gt; Renewables &amp; Plug PEM from Giga will get to $2.5/kg
3)  PEM Electrolyzer is also on site at airport, fueling station or plant
4)  Giner ELX has 4 decades experience, strong IP, blue-chip customers and strong sales channels....HYSR has ONLY IP
5) Giner was purchased for $60M, HYSR already has market cap of near $200M, no cash and no customers
6) Giner is ready to scale today, HYSR Gen2 could still be years away
Way too much risk for me, far to early.....money could sit for years waiting for just the first major deal.....
GLTY",2020-12-18T01:18:30Z,5039,
@felix2583 @MarcSS Hell yeah man! Luckily I have $ICLN and their biggest holding is $PLUG.,2020-12-18T01:14:25Z,1098,
"Another great day in the markets 💚

$RAD | +17.4% today. Some profit taking (a expected) occurred late in the day. This company is profitable once again and looking like a much stronger M&amp;A candidate now.

$PLUG | +7.4% to new 52wk high

$TSLA | +5.3% SP500 here we come

$BA | added more on pullback today. We will travel again and this name has a lot of catch up to do. This is not a quick trade, must hold long term.

$GRWG | also added more. Favorite pot stock (that’s not really a pot stock 😜) that will grow as the entire industry needs supplies and raw materials. 💚",2020-12-18T01:12:27Z,1016,{'basic': 'Bullish'}
$PLUG Long term 5 years and it’ll be at 140$.,2020-12-18T01:03:33Z,242,{'basic': 'Bullish'}
$PLUG,2020-12-18T00:57:15Z,14045,{'basic': 'Bullish'}
"$PLUG 

https://www.google.com/amp/s/oilprice.com/Energy/Energy-General/Hydrogen-Production-Is-Set-To-Increase-5000-In-Just-5-Years.amp.html",2020-12-18T00:55:33Z,5514,{'basic': 'Bullish'}
Top Bullish Flow today: $SPX $TSLA $AAPL $DKNG $PLUG  🟢,2020-12-18T00:47:02Z,21143,
"$PLUG $BLNK $PYPL $TSLA  Incredible hit ratio so far this week!!

Short term trades - FROG, PLUG, BLNK, PYPL, BABA, AI and TSLA

Longs - AAPL, MSFT, AMD.

Fake breakouts - FB still waiting, am long... charts still constructively setting up

Watching FROG and FB tomorrow ... gl. Will be posting my watchlist this Sunday for next week.",2020-12-18T00:44:23Z,792,{'basic': 'Bullish'}
"$PLUG ..... etwas für unsere deutschen Freunde... ;-)  
https://www.wiwo.de/technologie/mobilitaet/analyse-deutschlands-verlangen-nach-wasserstoff-kann-nur-nordafrika-es-stillen/26687168.html?utm_source=pocket-newtab-global-de-DE 
... rooosige Zeiten!! ;-)",2020-12-18T00:43:46Z,667,{'basic': 'Bullish'}
$PLUG https://www.benzinga.com/node/18826400,2020-12-18T00:40:30Z,970,{'basic': 'Bullish'}
$PLUG been here 7 years.  100 next year!!,2020-12-18T00:34:58Z,10696,
"@Fa100 1st bullet is all you need to know, I’m in on any company involved with $AMZN...look at $PLUG",2020-12-18T00:32:36Z,997,{'basic': 'Bullish'}
$PLUG the Wow Lightning Billion dollar plan too.  !!   Lots of FC orders from plug. This is only piece of plug !!,2020-12-18T00:31:09Z,10696,
$PLUG time to pulverize athe greedy bulls tomorrow,2020-12-18T00:30:24Z,778,
$PLUG may be 100 this time next year lol,2020-12-18T00:30:15Z,87,
"$FCEL $PLUG  Still a great day in my
Books! Have a wonderful evening everyone",2020-12-18T00:28:38Z,3415,{'basic': 'Bullish'}
"$PLUG &quot;Plug Power stock is a long-term winner. The only reason to sell a long-term winner is if it gets so hot, that the valuation starts to detach from the fundamentals.
That isn’t the case with PLUG stock today. The valuation remains tangible to reality, and is supported by the company’s long-term earnings growth potential.
https://investorplace-com.cdn.ampproject.org/v/s/investorplace.com/hypergrowthinvesting/2020/12/3-big-reasons-to-stick-with-the-epic-rally-in-plug-power-stock/amp/?amp_gsa=1&amp;amp_js_v=a6&amp;usqp=mq331AQFKAGwASA%3D#amp_tf=From%20%251%24s&amp;csi=0&amp;referrer=https%3A%2F%2Fwww.google.com&amp;ampshare=https%3A%2F%2Finvestorplace.com%2Fhypergrowthinvesting%2F2020%2F12%2F3-big-reasons-to-stick-with-the-epic-rally-in-plug-power-stock%2F",2020-12-18T00:28:35Z,323,
"$PLUG Multiple Bullish Call 🐂 Sweeps noted today, with the largest for 💶 $117K 💶 worth of premium on sweepcast.com 
Start your trial today! 

#stocks #stockmarket #options #plug",2020-12-18T00:25:41Z,85,{'basic': 'Bullish'}
